"CodPar","Descri","CovPar","UniPar","RenPar","PreUni","UniCanRen","CanPar","Coste","RPC","UniMed"
"EIN026","ROCIADOR DE SISTEMA DE INCENDIO PARA TUBERIA HG DE 1/2'". NO INCLUYE LA CONSTRUCCION DEL PUNTO DE AGUA","E591 S/C","pto","8","","U","","False","","0"
"EIN027","GABINETE METALICO EMPOTRADO PARA MANGUERA DE EXTINCION DE INCENDIO (80 X 59 X 16 CM)","ES/C","und","5","","U","","False","","0"
"EIN028","GABINETE METALICO SUPERPUESTO PARA MANGUERA DE EXTINCION DE INCENDIO (80 X 59 X 16 CM)","ES/C","und","6","","U","","False","","0"
"EIN029","I.E. CONSTRUCCION DE PUNTO PARA TOMACORRIENTE DE 220V","E542 S/C","pto","6","","U","","False","","0"
"EIN030","DESINSTALACION DE TUBERIA DE ACERO GALVANIZADO FLEXIBLE DE TAMAÑO COMERCIAL 3/4 PLG (19 MM). INCLUYE REMOCION DE SOPORTES Y CONEXIONES","V20.S/C","m","100","","U","","False","","0"
"EIN031","DESINSTALACION DE LAMPARA DE EMERGENCIA AUTOCONTENIDA PARA PARED PANTALLA PLANA, DOBLE FOCO Y DEMÁS ESPECIFICACIONES DE NORMA COVENIN 1472. INCLUYE BATERIA","V20.S/C","pza","10","","U","","False","","0"
"EIN032","INSTALACION DE EXTINTORES COLGADOS A LA PARED. INCLUYE PINTURA PARA SEÑALIZACION EN PARED","E722 S/C","und","6","","U","","False","","0"
"EIN033","INSTALACION DE EXTINTORES COLGADOS A LA PARED","E722 S/C","und","10","","U","","False","","0"
"EIN034","SUMINISTRO DE DIFUSOR DE SONIDO DE 1/4 A 2 WATTS, 8 OHM, COMPATIBLE CON CENTRAL DE INCENDIOS A INSTALAR EN EL ÁREA,  LISTADO UL/ APROBADO FM","V20.S/C","pza","9","","U","","False","","0"
"EIN035","DESINSTALACION CON RECUPERACION DE DETECTOR IONICO INTELIGENTE Y SWITCH DE PRUEBA INTERNO. ENTREGADO A PERSONAL DEL CONTRATANTE","V20.S/C","pza","10","","U","","False","","0"
"EIN036","DESINSTALACION CON RECUPERACION DE BASE PARA DETECTOR INTELIGENTE, COMPATIBLE CON DETECTOR FOTOELECTRICO,  LISTADO UL/ APROBADO FM. ENTREGA A PERSONAL DEL CONTRATANTE","V20.S/C","pza","12","","U","","False","","0"
"EIN037","DESINSTALACION CON ECUPERACION DE PANEL ANUNCIADOR DE EVENTOS P/SISTEMA DETECCION INTELIGENTE Y ALARMA CONTRA INCENDIO, TARJETA DE CIRCUITO, PANTALLA DE 80 CARACTERES, TECLADO, GABINETE C/LLAVE","V20.S/C","pza","2","","U","","False","","0"
"EIN038","DESINSTALACION DE MODULO DE CONTROL DIRECCIONABLE, COMPATIBLE CON CENTRAL DE INCENDIOS A INSTALAR. SEGUN ESPECIFICACIONES CANTV. LISTADO UL/ APROBADO FM.","V20.S/C","pza","8","","U","","False","","0"
"EIN039","DESINSTALACION DE CABLE TRENZADO, BLINDADO AWG-18. ENTROCHADO Y APANTALLADO DE USO EN INSTALACION DE SISTEMAS DE EMERGENCIA","V20.S/C","m","270","","U","","False","","0"
"EIN040","DESINSTALACION DE CAJA DE PASO OCTOGONAL PINTADA EN ESMALTE ROJO PARA SISTEMAS DE EMERGENCIA","V20.S/C","pza","70","","U","","False","","0"
"EIN041","DESINSTALACION DE CAJETINES DE 4X4  PINTADO EN ESMALTE ROJO PARA SISTEMAS DE EMERGENCIA","V20.S/C","pza","70","","U","","False","","0"
"EIN042","DESINSTALACION DE CAJETINES DE 4X2  PINTADO EN ESMALTE ROJO PARA SISTEMAS DE EMERGENCIA","V20.S/C","pza","70","","U","","False","","0"
"EIN043","DETECCION DE FUGA DE GAS AMONIACO NH3","E615 S/C","pto","18","","U","","False","","0"
"EIN044","DETECCION DE FUGA DE GAS DIOXIDO DE AZUFRE (SO2)","E615 S/C","pto","18","","U","","False","","0"
"EIN045","DETECCION DE FUGA DE GAS CLORO (CL2)","E615 S/C","pto","18","","U","","False","","0"
"EIN046","DETECCION DE FUGA DE GAS NITROGENO (NO2)","E615 S/C","pto","18","","U","","False","","0"
"EIN047","DETECCION DE FUGA DE GAS FOSFINA (PH3)","E615 S/C","pto","18","","U","","False","","0"
"EIN048","DETECCION DE FUGA DE GAS MONOXIDO DE CARBONO (CO)","E615 S/C","pto","18","","U","","False","","0"
"EIN049","DETECCION DE FUGA DE GAS DIOXIDO DE CARBONO (CO2)","E615 S/C","pto","18","","U","","False","","0"
"EIN050","DETECCION DE FUGA DE GAS OXIGENO (O2)","E615 S/C","pto","18","","U","","False","","0"
"EIN051","DETECCION DE FUGA DE GAS OZONO (O3)","E615 S/C","pto","18","","U","","False","","0"
"EIN052","DETECCION DE FUGA DE GAS SULFURO DE HIDROGENO (H2S)","E615 S/C","pto","18","","U","","False","","0"
"EIN053","DETECCION DE FUGA DE GAS METANO","E615 S/C","pto","18","","U","","False","","0"
"EIN054","DETECCION DE FUGA DE GASES QUE NO REQUIEREN PROTECCION ESPECIAL (TRAJES, MASCARAS, ETC)","E615 S/C","pto","18","","U","","False","","0"
"EIN055","DETECCION DE FUGA DE GASES QUE REQUIEREN PROTECCION ESPECIAL (TRAJES, MASCARAS, ETC)","E615 S/C","pto","18","","U","","False","","0"
"EIN056","MEDICION  EN SITIO DE NIVELES DE CLORO EN CORRIENTE DE AGUA","E615 S/C","pto","18","","U","","False","","0"
"EIN057","MEDICION EN SITIO DE CAUDAL EN CORRIENTE DE AGUA","E615 S/C","pto","18","","U","","False","","0"
"EIN058","MEDICION  EN SITIO DECONDUCTIVIDAD EN CORRIENTE DE AGUA","E615 S/C","pto","18","","U","","False","","0"
"EIN059","MEDICION  EN SITIO DE INTENSIDAD LUMINICA","E615 S/C","pto","18","","U","","False","","0"
"EIN060","MEDICION  EN SITIO DE LA DUREZA EN CORRIENTE DE AGUA","E615 S/C","pto","18","","U","","False","","0"
"EIN061","MEDICION  EN SITIO DE LA HUMEDAD RELATIVA DEL AMBIENTE","E615 S/C","pto","18","","U","","False","","0"
"EIN062","MEDICION  EN SITIO DE LA PRESION ATMOSFERICA","E615 S/C","pto","18","","U","","False","","0"
"EIN063","MEDICION  EN SITIO DEL NIVEL DE RUIDO","E615 S/C","pto","18","","U","","False","","0"
"EIN064","MEDICION  EN SITIO DE NIVELES DE NITRATO EN CORRIENTE DE AGUA","E615 S/C","pto","18","","U","","False","","0"
"EIN065","MEDICION  EN SITIO DE OXIGENO DISUELTO EN CORRIENTE DE AGUA","E615 S/C","pto","18","","U","","False","","0"
"EIN066","MEDICION  EN SITIO DE PH EN CORRIENTE DE AGUA","E615 S/C","pto","18","","U","","False","","0"
"EIN067","MEDICION  EN SITIO DE RADIACION ULTRAVIOLETA","E615 S/C","pto","18","","U","","False","","0"
"EIN068","MEDICION  EN SITIO DE RADIOACTIVIDAD","E615 S/C","pto","18","","U","","False","","0"
"EIN069","MEDICION  EN SITIO DE TEMPERATURAS EN CORRIENTES DE AGUA","E615 S/C","pto","18","","U","","False","","0"
"EIN070","MEDICION  EN SITIO DE TURBIEDAD EN CORRIENTES DE AGUA","E615 S/C","pto","18","","U","","False","","0"
"EIN071","MEDICION  EN SITIO DE LA VELOCIDAD DEL VIENTO","E615 S/C","pto","18","","U","","False","","0"
"EIN072","MEDICION  EN SITIO DE LA VELOCIDAD DEL VIENTO","E615 S/C","pto","18","","U","","False","","0"
"EIN073","MEDICION  EN SITIO DEL NIVEL DE PARTICULAS SUSPENDIDAS EN EL AIRE","E615 S/C","pto","18","","U","","False","","0"
"EIN074","MEDICION MANUAL DE DISTANCIAS CON ODOMETRO","E615 S/C","pto","18","","U","","False","","0"
"EIN075","FABRICACION, SUMINISTRO E INSTALACION DE DUCTO DE BASURA EN EDIFICACIONES, HASTA UNA ALTURA MAXIMA DE ENTRE PISO DE 2,8 MT. INCLUYE MARCO Y TAPA PARA CADA PISO","E81 S/C","kgf","250","","U","","False","","0"
"EIN076","FABRICACION, SUMINISTRO E INSTALACION DE DUCTO DE BASURA EN EDIFICACIONES, HASTA UNA ALTURA MAXIMA DE ENTRE PISO DE 2,8 MT. INCLUYE MARCO Y TAPA PARA CADA PISO, MEDIDO POR PISO TERMINADO","E81 S/C","pso","1","","U","","False","","0"
"EIN077","I.E. SUMINISTRO, TRANSPORTE E INSTALACION DE LAMPARAS FLUORESCENTES CON DIFUSOR DE 4X40 WATTS, PARA EMPOTRAR","E.581.S/C","PZA","8","","U","","False","","0"
"EIP001","I.E. CONSTRUCCION DE PUNTO DE ELECTRICIDAD PARA TOMACORRIENTE EN PARED CON TUBERIA TIPO EMT","E512 S/C","pto","10","","U","","False","","0"
"EIP002","I.E. CONSTRUCCION DE PUNTO PARA ELECTRICIDAD EN PAREDES Y TECHOS CON TUBERIA EMT DE 1/2'"","E512 S/C","pto","12","","U","","False","","0"
"EIP003","I.E. RECONSTRUCCION DE PUNTO DE ELECTRICIDAD EN PAREDES Y TECHOS.","E54 S/C","pto","12","","U","","False","","0"
"EIP004","I.E. CONSTRUCCION DE PUNTO DE ELECTRICIDAD D= 1/2'" PARA TOMACORRIENTE EN PARED CON TUBERIA PVC.","E511 S/C","pto","12","","U","","False","","0"
"EIP005","I.E. REUBICACION DE LAMPARAS FLUORESCENTES","E581 S/C","und","10","","U","","False","","0"
"EIP006","I.E. CONSTRUCCION DE PUNTO PARA ELECTRICIDAD EN PAREDES Y TECHOS CON TUBERIA EMT DE 3/4'"  Y CABLE 12 THW (FIJADO SUPERFICIALMENTE)","E512 S/C","pto","12","","U","","False","","0"
"EIP007","DESMONTAJE DE LAMPARAS FLUORESCENTES PARA REPARACIONES. EXCLUYE REPUESTOS","E581 S/C","und","20","","U","","False","","0"
"EIP008","DESMONTAJE DE LAMPARAS INCANDESCENTES PARA REPARACIONES. EXCLUYE REPUESTOS","E581 S/C","und","25","","U","","False","","0"
"EIP009","REINSTALACION DE LAMPARAS INCANDESCENTES","E581 S/C","und","15","","U","","False","","0"
"EIP010","REINSTALACION DE LAMPARAS FLUORESCENTES","E581 S/C","und","12","","U","","False","","0"
"EIP011","I.E. CONSTRUCCION DE PUNTO DE LUZ / ELECTRICIDAD EMBUTIDO EN PARED CON TUBERIA TIPO EMT","E512 S/C","pto","10","","U","","False","","0"
"EIP012","I.E. CONSTRUCCION DE PUNTO DE LUZ/ ELECTRICIDAD EMBUTIDO EN TECHO CON TUBERIA TIPO EMT","E512 S/C","pto","9","","U","","False","","0"
"EIP013","I.E. CONSTRUCCION DE PUNTO DE ELECTRICIDAD / TOMACORRIENTE EMBUTIDO EN PARED CON TUBERIA TIPO EMT","E512 S/C","pto","9","","U","","False","","0"
"EIP014","I.E. CONSTRUCCION DE PUNTO DE ELECTRICIDAD / TOMACORRIENTE EMBUTIDO EN PISO CON TUBERIA TIPO EMT","E512 S/C","pto","11","","U","","False","","0"
"EIP015","I.E. CONSTRUCCION DE PUNTO DE ELECTRICIDAD EMBUTIDO EN PARED CON TUBERIA TIPO EMT, PARA TOMACORRIENTE EN CENTRALES TELEFONICAS, INCENDIO, ATRACO, CAMARA O MONITOR DE VIDEO, EXTRACTOR, AVISO LUMINOSO O SIMILARES","E512 S/C","pto","7","","U","","False","","0"
"EIP016","I.E. CONSTRUCCION DE PUNTO/SALIDA PARA CAMARA DE FILMACION","E594 S/C","pto","11","","U","","False","","0"
"EIP017","I.E. CONSTRUCCION DE PUNTO/SALIDA PARA PULSADORES: DE MANO, DE PIE, CONTACTO","E593 S/C","pto","7","","U","","False","","0"
"EIP018","I.E. CONSTRUCCION DE PUNTO/SALIDA PARA DETECTOR SISMICO","E721 S/C","pto","5","","U","","False","","0"
"EIP019","I.E. CONSTRUCCION DE PUNTO/SALIDA PARA PANTALLAS DE Q-MATIC","E592 S/C","pto","12","","U","","False","","0"
"EIP020","I.E. CONSTRUCCION DE PUNTO/SALIDA PARA DETECTOR INFRAROJO","E721 S/C","pto","5","","U","","False","","0"
"EIP021","I.E. CONSTRUCCION DE PUNTO/SALIDA PARA CAJAS DE SEGURIDAD","E593 S/C","pto","10","","U","","False","","0"
"EIP022","I.E. CONSTRUCCION DE PUNTO/SALIDA PARA DISPENSADOR DE TICKETS DE Q-MATIC","E592 S/C","pto","12","","U","","False","","0"
"EIP023","I.E. CONSTRUCCION DE PUNTO DE ELECTRICIDAD CON TOMA DOBLE EN PISO","E542 S/C","pto","8","","U","","False","","0"
"EIP024","I.E. CONSTRUCCION DE PUNTO DE ELECTRICIDAD PARA EQUIPOS Q-MATIC, TICKETS, PANTALLAS O SIMILARES","E54 S/C","pto","8","","U","","False","","0"
"EIP025","I.E. CONSTRUCCION DE PUNTO DE ELECTRICIDAD CON TOMA DOBLE EN TABIQUES","E542 S/C","pto","6","","U","","False","","0"
"EIP026","I.E. CONSTRUCCION DE PUNTO DE ELECTRICIDAD CON TOMA DOBLE EN MUEBLES","E542 S/C","pto","6","","U","","False","","0"
"EIP027","I.E. CONSTRUCCION DE PUNTO/SALIDA PARA Q-MATIC EN COORDINADOR DE SERVICIOS","E592 S/C","pto","11","","U","","False","","0"
"EIP028","I.E. CONSTRUCCION DE PUNTO/SALIDA PARA Q-MATIC EN CUARTO DE COMUNICACIONES","E592 S/C","pto","11","","U","","False","","0"
"EIP029","I.E. CONSTRUCCION DE PUNTO/SALIDA PARA Q-MATIC EN TAQUILLA DE CAJEROS. EXCLUYE CABLES","E592 S/C","pto","10","","U","","False","","0"
"EIP030","I.E. CONSTRUCCION DE PUNTO PARA RED DE COMPUTADORAS CON TUBERIA EMT EN CIELO RASOS COLGANTES O SUPERFICIAL EN PAREDES. EXCLUYE LA TOMA","E512 S/C","pto","10","","U","","False","","0"
"EIP031","I.E. PUNTO DE SALIDA PARA DISCADOR TELEFONICO CON CABLE TDI DE 12 PARES","E592 S/C","pto","8","","U","","False","","0"
"EIP032","I.E. PUNTO DE SALIDA PARA DISCADOR TELEFONICO CON CABLE TDI DE 2 PARES","E592 S/C","pto","8","","U","","False","","0"
"EIP033","S/T/I DE REGLETA TELEFONICA DE 10 PARES","E537050000","pza","5","","U","","False","","0"
"EIP034","S/T/I DE REGLETA TELEFONICA DE 30 PARES","E537050000","pza","2","","U","","False","","0"
"EIP035","S/I DE PUNTO PARA CAMARAS DE VIDEO / SEGURIDAD CON TUBERIA EMT DE 3/4'",  CABLE BNC , CONECTORES Y VIDEO BALUM","E594 S/C","pto","12","","U","","False","","0"
"EIT001","I.E. TUBERIA DE HIERRO GALVANIZADO, FLEXIBLE, SERIE BX, FIJADA SOBRE LA PARED O LOSA. DIAMETRO 1/2 PLG (13 MM).","E512352013","m","77","","U","","False","","0"
"EIT002","I.E. TUBERIA DE HIERRO GALVANIZADO, RIGIDO, CON ROSCA, SERIE PESADA, EMBUTIDA, DIAMETRO 3 PLG (76 MM).","E512141076","m","37","","U","","False","","0"
"EIT003","I.E. TUBERIA DE HIERRO GALVANIZADO, RIGIDO, CON ROSCA, CONDUIT SERIE LIVIANA-ISO, EMBUTIDA, DIAMETRO 1 PLG (25 MM).","E512121025","m","60","","U","","False","","0"
"EIT004","I.E. TUBERIA DE HIERRO GALVANIZADO, RIGIDO, CON ROSCA, CONDUIT SERIE LIVIANA-ISO, EMBUTIDA. DIAMETRO 1/2'" (13 MM.).","E512121013","m","70","","U","","False","","0"
"EIT005","I.E. TUBERIA DE HIERRO GALVANIZADO, SIN ROSCA, TIPO EMT, EMBUTIDA. DIAMETRO 1/2 PLG (13 MM).","E512211013","m","80","","U","","False","","0"
"EIT006","I.E. TUBERIA DE HIERRO GALVANIZADO, FLEXIBLE, SERIE BX, FIJADA SOBRE LA PARED O LOSA. DIAMETRO 3/4 PLG (19 MM).","E512352019","m","77","","U","","False","","0"
"EIT007","I.E. TUBERIA DE HIERRO GALVANIZADO, FLEXIBLE, SERIE BX, FIJADA SOBRE LA PARED O LOSA. DIAMETRO 1 PLG (25 MM).","E512352025","m","80","","U","","False","","0"
"EIT008","I.E. TUBERIA DE HIERRO GALVANIZADO, SIN ROSCA, TIPO EMT, FIJADA SOBRE LA PARED O LOSA, DIAMETRO 3/4 PLG (19 MM).","E512212019","m","85","","U","","False","","0"
"EIT009","I.E. ABRAZADERA DE 4 - 4 1/2 2T.","ES/C","pza","10","","U","","False","","0"
"EIT010","I.E. CONECTOR DE COBRE # 4.","ES/C","pza","50","","U","","False","","0"
"EIT011","I.E. LAMPARA FLUORESCENTE DE TECHO TIPO INDUSTRIAL TIPO FS-4 DE LAMP-O-LUX O SIMILAR DE 4 X 40 W.","E581 S/C","pza","10","","U","","False","","0"
"EIT012","I.E. S/I DE POSTE METALICO DE 10.67 MT. (5-4-3).","E807 S/C","pza","2","","U","","False","","0"
"EIT013","I.E. S/I DE POSTE METALICO DE 10.67 MT. (6-5-4).","E807 S/C","pza","2","","U","","False","","0"
"EIT014","I.E. SUMINISTRO E INSTALACION CAJA DE PASO TIPO INTEMPERIE 20'"X16'"X6'".","E533 S/C","und","10","","U","","False","","0"
"EIT015","I.E S/I ABRAZADERAS DE 6'" A 6 1/2'" 4T","ES/C","pza","20","","U","","False","","0"
"EIT016","I.E. TUBERIA PLASTICA RIGIDA LIVIANA, PVC, EMBUTIDA. DIAMETRO 1 PLG (25 MM).","E511111025","m","60","","U","","False","","0"
"EIT017","I.E. SUMINISTRO E INSTALACION DE GRILLETE PARA INSTALACION AT","ES/C","pza","25","","U","","False","","0"
"EIT018","I.E. TUBERIA PLASTICA RIGIDA LIVIANA, PVC, EMBUTIDA. DIAMETRO 3/4 PLG (19 CM).","E511111019","m","70","","U","","False","","0"
"EIT019","I.E. S/I MORDAZA PARA LINEA AT","ES/C","pza","25","","U","","False","","0"
"EIT020","SUMINISTRO E INSTALACION DE CAJA PARA BOTONERA INTEMPERIE, CON DOS PULSADORES.","ES/C","und","2","","U","","False","","0"
"EIT021","I.E. TUBERIA DE HIERRO GALVANIZADO, SIN ROSCA, TIPO EMT, EMBUTIDA. DIAMETRO 3/4 PLG (19 MM).","E512211019","m","80","","U","","False","","0"
"EIT022","TUBERIA AGUAS CLARAS, DE ACERO GALVANIZADO, DIAMETRO 1 1/2 PLG (38 MM), ASTM, EMBUTIDA O ENTERRADA. INCLUYE CONEXIONES.","E611031038","m","45","","U","","False","","0"
"EIT023","SUMINISTRO, TRANSPORTE E INSTALACION DE POSTE H=3 MT. D=2'" PARA ILUMINACION EXTERIOR, INCLUYE BASE DE HIERRO DE 40 X 50 CM., 4 PERNOS DE ANCLAJE D=1'" X 110 CM. ARANDELAS Y TUERCAS.","E807 S/C","pza","1","","U","","False","","0"
"EIT024","SUMINISTRO, TRANSPORTE Y COLOCACION DE BASE DE HIERRO PARA POSTE DE ILUMINACION CORRESPONDIENTE A OBRAS DE SERVICIO.","E807 S/C","kgf","150","","U","","False","","0"
"EIT025","I.E. TUBERIA DE HIERRO GALVANIZADO, RIGIDO, CON ROSCA, SERIE PESADA, EMBUTIDA, DIAMETRO 2 PLG (76 MM).","E512 S/C","m","50","","U","","False","","0"
"EIT026","SUMINISTRO, TRANSPORTE Y COLOCACION DE POSTE DE ACERO 37', SECCIONES 6 5/8, 5 1/2'" - 4 1/2'" E.C.= 211 KG.","E807 S/C","pza","2","","U","","False","","0"
"EIT027","I.E. TUBERIA PLASTICA RIGIDA LIVIANA, PVC, EMBUTIDA. DIAMETRO 2 PLG (51 MM).","E511111051","m","60","","U","","False","","0"
"EIT028","I.E. TUBERIA DE HIERRO GALVANIZADO, RIGIDO, CON ROSCA, CONDUIT SERIE LIVIANA-ISO, EMBUTIDA, DIAMETRO 3/4 PLG (19 MM).","E512121019","m","55","","U","","False","","0"
"EIT029","SUMINISTRO E INSTALACION DE FOTOCELDA CON BASE PARA ENCENDIDO AUTOMATICO DE ALUMBRADO EXTERNO.","E58 S/C","und","5","","U","","False","","0"
"EIT030","I.E. TUBERIA DE HIERRO GALVANIZADO, SIN ROSCA, TIPO EMT, EMBUTIDA. DIAMETRO 1 1/2 PLG (38 MM).","E512211038","m","70","","U","","False","","0"
"EIT031","I.E. TUBERIA DE HIERRO GALVANIZADO, SIN ROSCA, TIPO EMT, EMBUTIDA. DIAMETRO 2 PLG (51 MM).","E512211051","m","70","","U","","False","","0"
"EIT032","SUMINISTRO Y MONTAJE DE POSTE DE ALUMBRADO, HEXAGONAL DE 8 METROS DE ALTURA CON (4) CUATRO REFLECTORES DE HALOGENO DE 500 VATIOS, 208 V. EXCLUYE LA BASE","E807 S/C","pza","1","","U","","False","","0"
"EIT033","I.E. TUBERIA DE HIERRO GALVANIZADO, SIN ROSCA, TIPO EMT, EMBUTIDA. DIAMETRO 4'" (102 MM).","E512211102","m","60","","U","","False","","0"
"EIT034","I.E. TUBERIA PLASTICA RIGIDA LIVIANA, PVC, EMBUTIDA. DIAMETRO 3 PLG (76 MM).","E511111076","m","50","","U","","False","","0"
"EIT035","I.E. TUBERIA PLASTICA RIGIDA LIVIANA, PVC, EMBUTIDA. DIAMETRO 1/2 PLG (13 MM).","E511111013","m","70","","U","","False","","0"
"EIT036","SUMINISTRO, TRANSPORTE Y COLOCACION DE CODO DE PVC DE 6'".","ES/C","pza","10","","U","","False","","0"
"EIT037","SUMINISTRO, TRANSPORTE Y COLOCACION DE CODOS DE RADIO LARGO A 90º, CON EXTREMOS BRIDADOS S/ NORMAS ISO PN 10 PVC DE 6'".","ES/C","pza","10","","U","","False","","0"
"EIT038","I.E. S/I PERNO CON ROSCA CORRIDA DE L= 12'".","ES/C","pza","20","","U","","False","","0"
"EIT039","I.E. S/I  BORNES DE CONEXION PARA BARRAS","ES/C","pza","25","","U","","False","","0"
"EIT040","SUMINISTRO, TRANSPORTE Y COLOCACION DE TEE BRIDADA S/NORMAS  ISO PN 10 PVC DE 6'" (SOLDADURA / PEGADA).","ES/C","pza","8","","U","","False","","0"
"EIT041","SUMINISTRO, TRANSPORTE Y COLOCACION DE NIPLE BRIDADO S/NORMAS  ISO PN 10 PVC DE 6'".","ES/C","pza","8","","U","","False","","0"
"EIT042","SUMINISTRO, TRANSPORTE Y COLOCACION DE BRIDA LOCA SEGUN NORMAS ISO PN 10 PVC DE 6'".","ES/C","pza","8","","U","","False","","0"
"EIT043","S/T/C DE POSTE HEXAGONAL H=2,5 MT. INCLUYE BASE DE HIERRO","E807 S/C","und","20","","U","","False","","0"
"EIT044","I.E. LAMPARA FLUORESCENTE DE TECHO TIPO INDUSTRIAL TIPO LS-2 DE OBRA-LUX O SIMILAR DE 4 X 40 W.","E580110102","pza","8","","U","","False","","0"
"EIT045","SUMINISTRO, TRANSPORTE E INSTALACION DE POSTE DE ACERO DE 37', SECCIONES 6 5/8, 5 1/2'" - 4 1/2'" E.C.= 211 KG.","E807 S/C","pza","1,5","","U","","False","","0"
"EIT046","I.E. S/I  CABEZOTE DE 3'" PARA DISTRIBUCION EN BAJA TENSION O DESDE POSTE DE UBICACION DE TRANSFORMADORES  DE ALTA TENSION","E807 S/C","pza","6","","U","","False","","0"
"EIT047","SUMINISTRO Y COLOCACION DE TUBERIA RIGIDA DE HG CONDUIT 1/2'"","E512 S/C","m","50","","U","","False","","0"
"EIT048","PINTURA ANTICORROSIVA EN POSTE DE ALTA TENSION,  HASTA LONGITUD 37'"","E464 S/C","pza","5","","U","","False","","0"
"EIT049","PINTURA DE ALUMINIO EN POSTE ALTA TENSION, HASTA LONGITUD 37'"","E461 S/C","pza","7","","U","","False","","0"
"EIT050","I.E. S/I AISLADOR DE POLIMERICO PARA ALTA TENSION","ES/C","pza","12","","U","","False","","0"
"EIT051","I.E. SUMINISTRO E INSTALACION DE PLETINAS DE 32'" PARA INSTALACIONES DE A.T.","ES/C","pza","14","","U","","False","","0"
"EIT052","S/ INSTALACION DE FUSIBLES PARA CORTACORRIENTES EN POSTE DE LINEA DE ALTA TENSION.","E80 S/C","pza","8","","U","","False","","0"
"EIT053","I.E. SUMINISTRO E INSTALACION DE CONECTOR BIMETALICO","E52 S/C","pza","25","","U","","False","","0"
"EIT054","I.E. TUBERIA PLASTICA RIGIDA PESADA, PVC, EMBUTIDA. DIAMETRO 1/2 PLG (13 MM)","E511121013","m","70","","U","","False","","0"
"EIT055","I.E. TUBERIA PLASTICA RIGIDA PESADA, PVC, EMBUTIDA. DIAMETRO 3/4 PLG (19 MM)","E511121019","m","70","","U","","False","","0"
"EIT056","I.E. TUBERIA PLASTICA RIGIDA PESADA, PVC, EMBUTIDA. DIAMETRO 1 PLG (25 MM)","E511121025","m","70","","U","","False","","0"
"EIT057","I.E. TUBERIA PLASTICA RIGIDA PESADA, PVC, EMBUTIDA. DIAMETRO 1-1/2 PLG (38 MM)","E511121038","m","70","","U","","False","","0"
"EIT058","I.E. LAMPARA FLUORESCENTE TIPO ESPECULAR, DE TECHO DE ENCENDIDO ELECTRONICO, DE 3 X 32 W, DIMENSIONES 0,60 X 0,60 M (2' X 2'). INCLUYE LOS TRES TUBOS FLUORESCENTES","E581 S/C","pza","10","","U","","False","","0"
"EIT059","I.E. TUBERIA PLASTICA RIGIDA PESADA, PVC, EMBUTIDA. DIAMETRO 2-1/2 PLG (64 MM)","E511121064","m","65","","U","","False","","0"
"EIT060","I.E. TUBERIA PLASTICA FLEXIBLE CORRUGADA, PVC, EMBUTIDA. DIAMETRO 3/4 PLG (19 MM)","E511341019","m","80","","U","","False","","0"
"EIT061","I.E. TUBERIA PLASTICA FLEXIBLE CORRUGADA, PVC, EMBUTIDA. DIAMETRO 1 PLG (25 MM)","E511341025","m","75","","U","","False","","0"
"EIT062","I.E. TUBERIA PLASTICA FLEXIBLE CORRUGADA, PVC, EMBUTIDA. DIAMETRO 1-1/2 PLG (38 MM)","E511341038","m","75","","U","","False","","0"
"EIT063","I.E. TUBERIA PLASTICA FLEXIBLE CORRUGADA, PVC, EMBUTIDA. DIAMETRO 2 PLG (51 MM)","E511341051","m","75","","U","","False","","0"
"EIT064","I.E. TUBERIA PLASTICA FLEXIBLE CORRUGADA, PVC, FIJADA SOBRE LA PARED O LOSA. DIAMETRO 3/4 PLG (19 MM)","E511342019","m","80","","U","","False","","0"
"EIT065","I.E. TUBERIA PLASTICA FLEXIBLE CORRUGADA, PVC, FIJADA SOBRE LA PARED O LOSA. DIAMETRO 1 PLG (25 MM)","E511342025","m","75","","U","","False","","0"
"EIT066","I.E. TUBERIA PLASTICA FLEXIBLE CORRUGADA, PVC, FIJADA SOBRE LA PARED O LOSA. DIAMETRO 1-1/2 PLG (38 MM)","E511342038","m","75","","U","","False","","0"
"EIT067","I.E. TUBERIA PLASTICA FLEXIBLE CORRUGADA, PVC, FIJADA SOBRE LA PARED O LOSA. DIAMETRO 2 PLG (51 MM)","E511342051","m","75","","U","","False","","0"
"EIT068","I.E. TUBERIA DE HIERRO GALVANIZADO, FLEXIBLE, SERIE BX, FIJADA SOBRE LA PARED O LOSA. DIAMETRO 1-1/2 PLG (38 MM)","E512352038","m","75","","U","","False","","0"
"EIT069","I.E. TUBERIA DE HIERRO GALVANIZADO, FLEXIBLE, SERIE BX, FIJADA SOBRE LA PARED O LOSA. DIAMETRO 2 PLG (51 MM)","E512352051","m","75","","U","","False","","0"
"EIT070","I.E. TUBERIA DE HIERRO GALVANIZADO, FLEXIBLE, SERIE BX, FIJADA SOBRE LA PARED O LOSA. DIAMETRO 2-1/2 PLG (64 MM)","E512352064","m","75","","U","","False","","0"
"EIT071","I.E. TUBERIA DE HIERRO GALVANIZADO, FLEXIBLE, SERIE BX, FIJADA SOBRE LA PARED O LOSA. DIAMETRO 3 PLG (76 MM)","E512352076","m","75","","U","","False","","0"
"EIT072","I.E. TUBERIA DE HIERRO GALVANIZADO, FLEXIBLE, SERIE BX, FIJADA SOBRE LA PARED O LOSA. DIAMETRO 4 PLG (102 MM)","E512352102","m","70","","U","","False","","0"
